"periode_data","tahun","periode","waktu_sampling","nama_lokasi","kecamatan","lintang_selatan","bujur_timur","parameter","satuan","baku_mutu","nilai"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","pH","-","6,5-8,5","7,655"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","TDS ppm","mg L","1000","580"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Turbidity NTU","NTU","25","116,65"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Warna","TCU","50","29"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Besi Fe","mg L","1","0,09"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Fluorida F-","mg L","1,5","0,29"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Kesadahan CaCO3","mg L","500","56,61"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Mangan Mn","mg L","0,5","0,05"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Nitrat sebagai N","mg L","10","0,04"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Surfaktan anionik Senyawa Aktif Biru metilen","mg L","0,05","0,04"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Seng Zn","mg L","15","0,009"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Sulfat SO42-","mg L","400","18,98"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Timbal Pb","mg L","0,05","0,03"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Organik KMNO4","mg L","10","2,03"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Total Coliform","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","E. Coli","CFU 100 ml","50","0"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Nilai IP","-","-","3,09"
"2022","2022","2","Agustus-September 2022","Petojo Selatan","Gambir","-6,180337","106,816066","Kategori","-","-","cemar ringan"
"2022","2022","2","Agustus-September 2022","Petojo Utara","Gambir","-6,162361111","106,8175","pH","-","6,5-8,5","7,445"
"2022","2022","2","Agustus-September 2022","Petojo Utara","Gambir","-6,162361111","106,8175","TDS ppm","mg L","1000","425"
"2022","2022","2","Agustus-September 2022","Petojo Utara","Gambir","-6,162361111","106,8175","Turbidity NTU","NTU","25","7,55"
"2022","2022","2","Agustus-September 2022","Petojo Utara","Gambir","-6,162361111","106,8175","Warna","TCU","50","52"
"2022","2022","2","Agustus-September 2022","Petojo Utara","Gambir","-6,162361111","106,8175","Besi Fe","mg L","1","0,16"
"2022","2022","2","Agustus-September 2022","Petojo Utara","Gambir","-6,162361111","106,8175","Fluorida F-","mg L","1,5","0,07"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Sulfat SO42-","mg L","400","9,92"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Total Coliform","CFU 100 ml","50","6300"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","E. Coli","CFU 100 ml","50","6300"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","pH","-","6,5-8,5","5,36"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","TDS ppm","mg L","1000","101,5"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Nilai IP","-","-","8,196943624"
"2022","2022","1","Maret - April 2022","Ceger","Cipayung","-6,314444444","106,8891667","Kategori","-","-","cemar sedang"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Warna","TCU","50","2"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Fluorida F-","mg L","1,5","0,33"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Kesadahan CaCO3","mg L","500","123,35"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Mangan Mn","mg L","0,5","0,52"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Nitrat sebagai N","mg L","10","3,2"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Seng Zn","mg L","15","0,112"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Sulfat SO42-","mg L","400","10,27"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","pH","-","6,5-8,5","5,39"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","TDS ppm","mg L","1000","140"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Nilai IP","-","-","1,86964603"
"2022","2022","1","Maret - April 2022","Cilangkap","Cipayung","-6,333611111","106,9033333","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Warna","TCU","50","44"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Besi Fe","mg L","1","1,01"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Fluorida F-","mg L","1,5","0,41"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Kesadahan CaCO3","mg L","500","181,6"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Mangan Mn","mg L","0,5","0,33"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Nitrat sebagai N","mg L","10","0,01"
"2022","2022","1","Maret - April 2022","Cipayung","Cipayung","-6,324444444","106,8994444","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","Organik KMNO4","mg L","10","3,47"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","pH","-","6,5-8,5","6,78"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","TDS ppm","mg L","1000","260"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","Turbidity NTU","NTU","25","0,3"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","Nilai IP","-","-","0,531063592"
"2022","2022","1","Maret - April 2022","Rawamangun","Pulogadung","-6,198866667","106,8806583","Kategori","-","-","0,531063592"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Warna","TCU","50","6"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Fluorida F-","mg L","1,5","0,11"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Kesadahan CaCO3","mg L","500","185,34"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Mangan Mn","mg L","0,5","0,03"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Nitrat sebagai N","mg L","10","0,66"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Sulfat SO42-","mg L","400","36,9"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Organik KMNO4","mg L","10","4,51"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","pH","-","6,5-8,5","6,14"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","TDS ppm","mg L","1000","280"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Turbidity NTU","NTU","25","0,02"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Nilai IP","-","-","1,193116234"
"2022","2022","1","Maret - April 2022","Balimester","Jatinegara","-6,219883333","106,8833111","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Warna","TCU","50","12"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Fluorida F-","mg L","1,5","0,4"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Kesadahan CaCO3","mg L","500","222,41"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Mangan Mn","mg L","0,5","0,03"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Nitrat sebagai N","mg L","10","2,36"
"2022","2022","1","Maret - April 2022","Bidaracina","Jatinegara","-6,239930556","106,8674417","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,06"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Seng Zn","mg L","15","0,006"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Sulfat SO42-","mg L","400","31,9"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","pH","-","6,5-8,5","6,72"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","TDS ppm","mg L","1000","270"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Turbidity NTU","NTU","25","0,14"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Nilai IP","-","-","1,004229894"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,197705556","106,9053417","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Warna","TCU","50","9"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Fluorida F-","mg L","1,5","0,32"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Kesadahan CaCO3","mg L","500","233,17"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Mangan Mn","mg L","0,5","0,24"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Nitrat sebagai N","mg L","10","3,48"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Nitrit NO2-N","mg L","1","0,02"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Seng Zn","mg L","15","0,069"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Sulfat SO42-","mg L","400","32,96"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Total Coliform","CFU 100 ml","50","100"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","E. Coli","CFU 100 ml","50","100"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","pH","-","6,5-8,5","6,79"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","TDS ppm","mg L","1000","439"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Turbidity NTU","NTU","25","0,03"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Nilai IP","-","-","1,807029216"
"2022","2022","1","Maret - April 2022","Jatinegara","Cakung","-6,1995","106,6066111","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Panggilingan","Cakung","-6,202666667","106,9309167","Warna","TCU","50","19"
